time,x,y,z
28.0,36.0,386.0,9673.0
28.0,37.0,386.0,9209.0
28.0,38.0,386.0,8731.0
28.0,39.0,386.0,8174.0
28.0,40.0,386.0,7794.0
28.0,41.0,386.0,7309.0
28.0,42.0,386.0,6775.0
28.0,42.0,386.0,6371.0
28.0,45.0,386.0,5904.0
28.0,46.0,386.0,4482.0
28.0,47.0,386.0,4092.0
28.0,48.0,386.0,3539.0
28.0,49.0,386.0,3126.0
28.0,50.0,386.0,2664.0
28.0,51.0,386.0,2127.0
28.0,52.0,386.0,1721.0
28.0,53.0,386.0,1237.0
28.0,54.0,386.0,685.0
28.0,55.0,386.0,288.0
28.0,56.0,385.0,9795.0
28.0,57.0,385.0,9339.0
28.0,57.0,385.0,8794.0
28.0,60.0,385.0,8391.0
28.0,61.0,385.0,6995.0
28.0,62.0,385.0,6511.0
28.0,63.0,385.0,6046.0
28.0,64.0,385.0,5575.0
28.0,65.0,385.0,5052.0
28.0,66.0,385.0,4615.0
28.0,67.0,385.0,415.0
28.0,68.0,385.0,3595.0
28.0,69.0,385.0,3184.0
28.0,70.0,385.0,2715.0
28.0,71.0,385.0,2176.0
28.0,72.0,385.0,178.0
28.0,73.0,385.0,1301.0
28.0,75.0,385.0,818.0
28.0,76.0,384.0,9404.0
28.0,77.0,384.0,8952.0
28.0,78.0,384.0,8531.0
28.0,79.0,384.0,8047.0
28.0,80.0,384.0,7473.0
28.0,81.0,384.0,7081.0
28.0,82.0,384.0,6596.0
28.0,83.0,384.0,6143.0
28.0,84.0,384.0,5597.0
28.0,85.0,384.0,5184.0
28.0,86.0,384.0,4713.0
28.0,87.0,384.0,4167.0
28.0,88.0,384.0,3745.0
28.0,91.0,384.0,3248.0
28.0,92.0,384.0,1852.0
28.0,93.0,384.0,133.0
28.0,94.0,384.0,694.0
28.0,95.0,384.0,127.0
28.0,96.0,383.0,9684.0
28.0,97.0,383.0,9228.0
28.0,98.0,383.0,8655.0
28.0,99.0,383.0,8235.0
29.0,0.0,383.0,7795.0
29.0,1.0,383.0,7255.0
29.0,1.0,383.0,6872.0
29.0,2.0,383.0,6394.0
29.0,3.0,383.0,5957.0
29.0,6.0,383.0,5388.0
29.0,7.0,383.0,4078.0
29.0,8.0,383.0,3633.0
29.0,9.0,383.0,3138.0
29.0,10.0,383.0,2619.0
29.0,11.0,383.0,2203.0
29.0,12.0,383.0,1756.0
29.0,13.0,383.0,1285.0
29.0,14.0,383.0,738.0
29.0,15.0,383.0,33.0
29.0,16.0,382.0,9861.0
29.0,16.0,382.0,9337.0
29.0,17.0,382.0,8935.0
29.0,18.0,382.0,8472.0
29.0,19.0,382.0,802.0
29.0,22.0,382.0,7542.0
29.0,23.0,382.0,6145.0
29.0,24.0,382.0,5679.0
29.0,25.0,382.0,5281.0
29.0,26.0,382.0,4822.0
29.0,27.0,382.0,4363.0
29.0,27.0,382.0,383.0
29.0,28.0,382.0,3433.0
29.0,29.0,382.0,2937.0
29.0,30.0,382.0,2408.0
29.0,31.0,382.0,2011.0
29.0,32.0,382.0,1529.0
29.0,33.0,382.0,992.0
29.0,34.0,382.0,587.0
29.0,35.0,382.0,132.0
29.0,38.0,381.0,9666.0
29.0,39.0,381.0,8231.0
29.0,40.0,381.0,7784.0
29.0,40.0,381.0,7368.0
29.0,41.0,381.0,6938.0
29.0,42.0,381.0,6447.0
29.0,43.0,381.0,5909.0
29.0,44.0,381.0,5497.0
29.0,45.0,381.0,502.0
29.0,46.0,381.0,4477.0
29.0,47.0,381.0,4084.0
29.0,48.0,381.0,3609.0
29.0,49.0,381.0,3138.0
29.0,50.0,381.0,2673.0
29.0,53.0,381.0,2091.0
29.0,54.0,381.0,736.0
29.0,55.0,381.0,365.0
29.0,55.0,380.0,9872.0
29.0,57.0,380.0,9422.0
29.0,57.0,380.0,887.0
29.0,58.0,380.0,8466.0
29.0,59.0,380.0,7988.0
29.0,60.0,380.0,7468.0
29.0,61.0,380.0,7054.0
29.0,62.0,380.0,6565.0
29.0,63.0,380.0,6047.0
29.0,64.0,380.0,5653.0
29.0,65.0,380.0,5181.0
29.0,66.0,380.0,4721.0
29.0,69.0,380.0,4167.0
29.0,70.0,380.0,2807.0
29.0,70.0,380.0,2338.0
29.0,72.0,380.0,1874.0
29.0,72.0,380.0,1319.0
29.0,73.0,380.0,947.0
29.0,74.0,380.0,471.0
29.0,75.0,380.0,4.0
29.0,76.0,379.0,9539.0
29.0,77.0,379.0,9003.0
29.0,78.0,379.0,8611.0
29.0,79.0,379.0,8137.0
29.0,80.0,379.0,7621.0
29.0,81.0,379.0,7211.0
29.0,82.0,379.0,6744.0
29.0,84.0,379.0,6284.0
29.0,85.0,379.0,4897.0
29.0,86.0,379.0,4379.0
29.0,87.0,379.0,3927.0
29.0,88.0,379.0,3474.0
29.0,89.0,379.0,2937.0
29.0,90.0,379.0,2494.0
29.0,91.0,379.0,2045.0
29.0,92.0,379.0,1565.0
29.0,93.0,379.0,1025.0
29.0,94.0,379.0,612.0
29.0,95.0,379.0,162.0
29.0,96.0,378.0,962.0
29.0,97.0,378.0,9218.0
30.0,0.0,378.0,8727.0
30.0,0.0,378.0,7325.0
30.0,1.0,378.0,6948.0
30.0,2.0,378.0,6381.0
30.0,3.0,378.0,5975.0
30.0,4.0,378.0,5495.0
30.0,5.0,378.0,5038.0
30.0,6.0,378.0,4543.0
30.0,7.0,378.0,4023.0
30.0,8.0,378.0,3615.0
30.0,9.0,378.0,3144.0
30.0,10.0,378.0,2612.0
30.0,11.0,378.0,2194.0
30.0,12.0,378.0,1719.0
30.0,14.0,378.0,118.0
30.0,15.0,377.0,9904.0
30.0,16.0,377.0,9441.0
30.0,17.0,377.0,8988.0
30.0,18.0,377.0,8543.0
30.0,19.0,377.0,7997.0
30.0,20.0,377.0,7601.0
30.0,21.0,377.0,712.0
30.0,22.0,377.0,6663.0
30.0,23.0,377.0,6117.0
30.0,24.0,377.0,5707.0
30.0,25.0,377.0,5244.0
30.0,26.0,377.0,4709.0
30.0,27.0,377.0,4309.0
30.0,28.0,377.0,3844.0
30.0,30.0,377.0,3304.0
30.0,31.0,377.0,2022.0
30.0,32.0,377.0,149.0
30.0,33.0,377.0,1096.0
30.0,34.0,377.0,622.0
30.0,35.0,377.0,103.0
30.0,36.0,376.0,9698.0
30.0,37.0,376.0,9247.0
30.0,38.0,376.0,8771.0
30.0,39.0,376.0,8297.0
30.0,40.0,376.0,7764.0
30.0,40.0,376.0,736.0
30.0,41.0,376.0,689.0
30.0,42.0,376.0,6426.0
30.0,43.0,376.0,589.0
30.0,46.0,376.0,5466.0
30.0,47.0,376.0,4056.0
30.0,48.0,376.0,356.0
30.0,49.0,376.0,313.0
30.0,50.0,376.0,2692.0
30.0,51.0,376.0,227.0
30.0,52.0,376.0,1868.0
30.0,53.0,376.0,1484.0
30.0,54.0,376.0,109.0
30.0,55.0,376.0,753.0
30.0,56.0,376.0,399.0
30.0,56.0,376.0,81.0
30.0,57.0,375.0,9756.0
30.0,58.0,375.0,9457.0
30.0,61.0,375.0,9151.0
30.0,62.0,375.0,8428.0
30.0,63.0,375.0,8226.0
30.0,64.0,375.0,7972.0
30.0,65.0,375.0,7769.0
30.0,65.0,375.0,7551.0
30.0,66.0,375.0,7362.0
30.0,67.0,375.0,7169.0
30.0,68.0,375.0,7002.0
30.0,69.0,375.0,6839.0
30.0,70.0,375.0,67.0
30.0,71.0,375.0,6566.0
30.0,72.0,375.0,6451.0
30.0,73.0,375.0,6346.0
30.0,74.0,375.0,6258.0
30.0,77.0,375.0,618.0
30.0,77.0,375.0,6066.0
30.0,78.0,375.0,6041.0
30.0,79.0,375.0,6025.0
30.0,80.0,375.0,6024.0
30.0,81.0,375.0,6024.0
30.0,82.0,375.0,6024.0
30.0,83.0,375.0,6024.0
30.0,84.0,375.0,6024.0
30.0,85.0,375.0,6024.0
30.0,86.0,375.0,6024.0
30.0,87.0,375.0,6024.0
30.0,88.0,375.0,6024.0
30.0,89.0,375.0,6024.0
30.0,90.0,375.0,6024.0
30.0,92.0,375.0,6024.0
30.0,93.0,375.0,6024.0
30.0,94.0,375.0,6024.0
30.0,95.0,375.0,6024.0
30.0,96.0,375.0,6024.0
30.0,97.0,375.0,6024.0
30.0,98.0,375.0,6024.0
30.0,99.0,375.0,6004.0
31.0,0.0,375.0,5973.0
31.0,1.0,375.0,5927.0
31.0,2.0,375.0,5865.0
31.0,3.0,375.0,5794.0
31.0,4.0,375.0,5699.0
31.0,5.0,375.0,5601.0
31.0,8.0,375.0,5478.0
31.0,9.0,375.0,5031.0
31.0,10.0,375.0,4896.0
31.0,11.0,375.0,4708.0
31.0,12.0,375.0,4523.0
31.0,13.0,375.0,4313.0
31.0,14.0,375.0,4087.0
31.0,14.0,375.0,3842.0
31.0,15.0,375.0,3595.0
31.0,16.0,375.0,3324.0
31.0,17.0,375.0,3057.0
31.0,18.0,375.0,2763.0
31.0,19.0,375.0,2443.0
31.0,20.0,375.0,2121.0
31.0,23.0,375.0,1797.0
31.0,24.0,375.0,753.0
31.0,25.0,375.0,452.0
31.0,26.0,375.0,35.0
31.0,27.0,374.0,9643.0
31.0,28.0,374.0,9206.0
31.0,29.0,374.0,8772.0
31.0,30.0,374.0,8287.0
31.0,31.0,374.0,7831.0
31.0,31.0,374.0,7346.0
31.0,32.0,374.0,6876.0
31.0,33.0,374.0,6401.0
31.0,34.0,374.0,5923.0
31.0,35.0,374.0,5446.0
31.0,38.0,374.0,4966.0
31.0,39.0,374.0,3624.0
31.0,40.0,374.0,3242.0
31.0,41.0,374.0,2743.0
31.0,42.0,374.0,2295.0
31.0,43.0,374.0,1774.0
31.0,44.0,374.0,1335.0
31.0,45.0,374.0,888.0
31.0,46.0,374.0,469.0
31.0,46.0,374.0,58.0
31.0,47.0,373.0,9676.0
31.0,48.0,373.0,9291.0
31.0,49.0,373.0,8921.0
31.0,50.0,373.0,8553.0
31.0,53.0,373.0,8218.0
31.0,54.0,373.0,7365.0
31.0,55.0,373.0,7132.0
31.0,56.0,373.0,6849.0
31.0,57.0,373.0,6602.0
31.0,58.0,373.0,635.0
31.0,59.0,373.0,6119.0
31.0,60.0,373.0,5887.0
31.0,60.0,373.0,5685.0
31.0,61.0,373.0,5497.0
31.0,62.0,373.0,5322.0
31.0,63.0,373.0,5154.0
31.0,64.0,373.0,5002.0
31.0,65.0,373.0,4863.0
31.0,66.0,373.0,4742.0
31.0,69.0,373.0,4627.0
31.0,70.0,373.0,4425.0
31.0,71.0,373.0,4373.0
31.0,72.0,373.0,4326.0
31.0,73.0,373.0,4292.0
31.0,74.0,373.0,4274.0
31.0,75.0,373.0,4269.0
31.0,76.0,373.0,4269.0
31.0,77.0,373.0,4269.0
31.0,77.0,373.0,4269.0
31.0,78.0,373.0,4269.0
31.0,79.0,373.0,4269.0
31.0,80.0,373.0,4269.0
31.0,81.0,373.0,4269.0
31.0,84.0,373.0,4269.0
31.0,85.0,373.0,4269.0
31.0,86.0,373.0,4269.0
31.0,87.0,373.0,4269.0
31.0,88.0,373.0,4269.0
31.0,89.0,373.0,4269.0
31.0,90.0,373.0,4269.0
31.0,91.0,373.0,4269.0
31.0,92.0,373.0,4269.0
31.0,93.0,373.0,4269.0
31.0,94.0,373.0,4269.0
31.0,95.0,373.0,4269.0
31.0,96.0,373.0,4269.0
31.0,97.0,373.0,4253.0
32.0,0.0,373.0,4221.0
32.0,0.0,373.0,4018.0
32.0,1.0,373.0,3952.0
32.0,2.0,373.0,3848.0
32.0,3.0,373.0,3738.0
32.0,4.0,373.0,3604.0
32.0,5.0,373.0,3323.0
32.0,6.0,373.0,2992.0
32.0,7.0,373.0,267.0
32.0,8.0,373.0,2328.0
32.0,9.0,373.0,1989.0
32.0,10.0,373.0,1642.0
32.0,11.0,373.0,1276.0
32.0,12.0,373.0,927.0
32.0,15.0,373.0,67.0
32.0,15.0,372.0,9866.0
32.0,16.0,372.0,9628.0
32.0,17.0,372.0,9295.0
32.0,18.0,372.0,8972.0
32.0,19.0,372.0,8605.0
32.0,20.0,372.0,8236.0
32.0,21.0,372.0,7866.0
32.0,22.0,372.0,7493.0
32.0,23.0,372.0,7082.0
32.0,24.0,372.0,6668.0
32.0,25.0,372.0,6233.0
32.0,26.0,372.0,5805.0
32.0,27.0,372.0,5328.0
32.0,30.0,372.0,4874.0
32.0,31.0,372.0,3483.0
32.0,32.0,372.0,3095.0
32.0,33.0,372.0,259.0
32.0,34.0,372.0,2126.0
32.0,35.0,372.0,1602.0
32.0,36.0,372.0,1117.0
32.0,37.0,372.0,647.0
32.0,38.0,372.0,174.0
32.0,39.0,371.0,9699.0
32.0,39.0,371.0,9182.0
32.0,40.0,371.0,8708.0
32.0,41.0,371.0,8229.0
32.0,42.0,371.0,7761.0
32.0,45.0,371.0,7274.0
32.0,46.0,371.0,5897.0
32.0,47.0,371.0,5449.0
32.0,48.0,371.0,4989.0
32.0,49.0,371.0,4513.0
32.0,50.0,371.0,3971.0
32.0,51.0,371.0,3545.0
32.0,52.0,371.0,307.0
32.0,53.0,371.0,2511.0
32.0,54.0,371.0,2081.0
32.0,55.0,371.0,1619.0
32.0,56.0,371.0,1157.0
32.0,57.0,371.0,689.0
32.0,57.0,371.0,154.0
32.0,60.0,370.0,9742.0
32.0,61.0,370.0,8314.0
32.0,62.0,370.0,7899.0
32.0,63.0,370.0,7433.0
32.0,64.0,370.0,6877.0
32.0,65.0,370.0,6468.0
32.0,66.0,370.0,5987.0
32.0,67.0,370.0,5423.0
32.0,68.0,370.0,5015.0
32.0,69.0,370.0,4536.0
32.0,70.0,370.0,4062.0
32.0,71.0,370.0,3519.0
32.0,72.0,370.0,3101.0
32.0,73.0,370.0,2607.0
32.0,76.0,370.0,2066.0
32.0,76.0,370.0,697.0
32.0,77.0,370.0,305.0
32.0,78.0,369.0,9819.0
32.0,79.0,369.0,9292.0
32.0,80.0,369.0,8887.0
32.0,81.0,369.0,8397.0
32.0,82.0,369.0,7925.0
32.0,83.0,369.0,7462.0
32.0,84.0,369.0,6923.0
32.0,85.0,369.0,6521.0
32.0,86.0,369.0,6042.0
32.0,87.0,369.0,5593.0
32.0,88.0,369.0,5037.0
32.0,89.0,369.0,4635.0
32.0,91.0,369.0,4152.0
32.0,92.0,369.0,2711.0
32.0,93.0,369.0,2264.0
32.0,94.0,369.0,1784.0
32.0,95.0,369.0,1351.0
32.0,96.0,369.0,914.0
32.0,97.0,369.0,493.0
32.0,98.0,369.0,97.0
32.0,99.0,368.0,97.0
33.0,0.0,368.0,9319.0
33.0,1.0,368.0,8966.0
33.0,2.0,368.0,8628.0
33.0,3.0,368.0,8282.0
33.0,4.0,368.0,7945.0
33.0,6.0,368.0,7637.0
33.0,7.0,368.0,6852.0
33.0,8.0,368.0,663.0
33.0,9.0,368.0,6373.0
33.0,10.0,368.0,6135.0
33.0,11.0,368.0,6135.0
33.0,12.0,368.0,6148.0
33.0,13.0,368.0,6175.0
33.0,14.0,368.0,6214.0
33.0,15.0,368.0,6267.0
33.0,16.0,368.0,6334.0
33.0,17.0,368.0,6414.0
33.0,18.0,368.0,6507.0
33.0,19.0,368.0,6617.0
33.0,22.0,368.0,6735.0
33.0,22.0,368.0,7199.0
33.0,23.0,368.0,7342.0
33.0,24.0,368.0,7535.0
33.0,25.0,368.0,7728.0
33.0,26.0,368.0,7945.0
33.0,27.0,368.0,8171.0
33.0,28.0,368.0,8409.0
33.0,29.0,368.0,8666.0
33.0,30.0,368.0,8933.0
33.0,31.0,368.0,9233.0
33.0,32.0,368.0,9535.0
33.0,33.0,368.0,9843.0
33.0,34.0,369.0,168.0
33.0,37.0,369.0,511.0
33.0,37.0,369.0,1597.0
33.0,38.0,369.0,1917.0
33.0,39.0,369.0,2342.0
33.0,40.0,369.0,2787.0
33.0,41.0,369.0,321.0
33.0,42.0,369.0,3672.0
33.0,43.0,369.0,4139.0
33.0,44.0,369.0,4665.0
33.0,45.0,369.0,5175.0
33.0,46.0,369.0,5632.0
33.0,47.0,369.0,6134.0
33.0,48.0,369.0,6625.0
33.0,49.0,369.0,7132.0
33.0,52.0,369.0,7629.0
33.0,53.0,369.0,8999.0
33.0,54.0,369.0,946.0
33.0,55.0,369.0,9988.0
33.0,56.0,370.0,498.0
33.0,57.0,370.0,1035.0
33.0,58.0,370.0,1519.0
33.0,59.0,370.0,2046.0
33.0,60.0,370.0,2535.0
33.0,61.0,370.0,3141.0
33.0,62.0,370.0,3576.0
33.0,63.0,370.0,4075.0
33.0,64.0,370.0,4591.0
33.0,67.0,370.0,5191.0
33.0,68.0,370.0,658.0
33.0,69.0,370.0,6987.0
33.0,70.0,370.0,7498.0
33.0,71.0,370.0,8093.0
33.0,72.0,370.0,8551.0
33.0,73.0,370.0,9056.0
33.0,74.0,370.0,9645.0
33.0,75.0,371.0,89.0
33.0,76.0,371.0,589.0
33.0,77.0,371.0,1105.0
33.0,78.0,371.0,1654.0
33.0,79.0,371.0,2099.0
33.0,80.0,371.0,2603.0
33.0,83.0,371.0,3106.0
33.0,84.0,371.0,4557.0
33.0,85.0,371.0,5009.0
33.0,86.0,371.0,5503.0
33.0,87.0,371.0,6018.0
33.0,88.0,371.0,6577.0
33.0,89.0,371.0,702.0
33.0,90.0,371.0,7508.0
33.0,91.0,371.0,8096.0
33.0,92.0,371.0,8535.0
33.0,93.0,371.0,903.0
33.0,94.0,371.0,9599.0
33.0,95.0,372.0,34.0
33.0,96.0,372.0,55.0
33.0,99.0,372.0,1132.0
34.0,0.0,372.0,2455.0
34.0,1.0,372.0,293.0
34.0,2.0,372.0,3393.0
34.0,3.0,372.0,3885.0
34.0,4.0,372.0,4499.0
34.0,5.0,372.0,4942.0
34.0,6.0,372.0,5486.0
34.0,7.0,372.0,6004.0
34.0,8.0,372.0,6576.0
34.0,9.0,372.0,7011.0
34.0,10.0,372.0,7516.0
34.0,11.0,372.0,809.0
34.0,12.0,372.0,8537.0
34.0,15.0,372.0,9035.0
34.0,16.0,373.0,492.0
34.0,17.0,373.0,894.0
34.0,18.0,373.0,147.0
34.0,19.0,373.0,1909.0
34.0,20.0,373.0,2417.0
34.0,21.0,373.0,2992.0
34.0,22.0,373.0,3453.0
34.0,23.0,373.0,3953.0
34.0,24.0,373.0,4515.0
34.0,25.0,373.0,4934.0
34.0,26.0,373.0,5488.0
34.0,27.0,373.0,6054.0
34.0,28.0,373.0,6496.0
34.0,31.0,373.0,7011.0
34.0,32.0,373.0,8507.0
34.0,33.0,373.0,8909.0
34.0,34.0,373.0,9436.0
34.0,35.0,374.0,1.0
34.0,36.0,374.0,466.0
34.0,37.0,374.0,981.0
34.0,38.0,374.0,1566.0
34.0,39.0,374.0,201.0
34.0,40.0,374.0,2516.0
34.0,41.0,374.0,3095.0
34.0,42.0,374.0,3542.0
34.0,43.0,374.0,4034.0
34.0,46.0,374.0,4608.0
34.0,47.0,374.0,6026.0
34.0,48.0,374.0,6497.0
34.0,49.0,374.0,7015.0
34.0,50.0,374.0,757.0
34.0,51.0,374.0,802.0
34.0,52.0,374.0,8542.0
34.0,53.0,374.0,9006.0
34.0,54.0,374.0,9585.0
34.0,55.0,375.0,22.0
34.0,56.0,375.0,541.0
34.0,57.0,375.0,1111.0
34.0,58.0,375.0,1548.0
34.0,59.0,375.0,2059.0
34.0,62.0,375.0,2632.0
34.0,63.0,375.0,3964.0
34.0,64.0,375.0,4437.0
34.0,65.0,375.0,5005.0
34.0,66.0,375.0,5471.0
34.0,67.0,375.0,5993.0
34.0,68.0,375.0,6563.0
34.0,69.0,375.0,7012.0
34.0,70.0,375.0,752.0
34.0,71.0,375.0,8096.0
34.0,72.0,375.0,8546.0
34.0,73.0,375.0,9047.0
34.0,74.0,375.0,9622.0
34.0,75.0,376.0,66.0
34.0,78.0,376.0,582.0
34.0,79.0,376.0,2044.0
34.0,80.0,376.0,2591.0
34.0,81.0,376.0,3021.0
34.0,82.0,376.0,3553.0
34.0,83.0,376.0,4116.0
34.0,84.0,376.0,4549.0
34.0,85.0,376.0,5041.0
34.0,86.0,376.0,5606.0
34.0,87.0,376.0,6057.0
34.0,88.0,376.0,6548.0
34.0,89.0,376.0,7103.0
34.0,90.0,376.0,7531.0
34.0,91.0,376.0,8045.0
34.0,94.0,376.0,8652.0
34.0,95.0,376.0,9959.0
34.0,96.0,377.0,421.0
34.0,97.0,377.0,87.0
34.0,98.0,377.0,1287.0
34.0,99.0,377.0,1687.0
35.0,0.0,377.0,2077.0
35.0,1.0,377.0,2435.0
35.0,2.0,377.0,2804.0
35.0,3.0,377.0,3144.0
35.0,5.0,377.0,3474.0
35.0,6.0,377.0,3474.0
35.0,7.0,377.0,3458.0
35.0,10.0,377.0,3427.0
35.0,10.0,377.0,3217.0
35.0,11.0,377.0,3152.0
35.0,12.0,377.0,3049.0
35.0,13.0,377.0,2938.0
35.0,14.0,377.0,2802.0
35.0,15.0,377.0,2652.0
35.0,16.0,377.0,2499.0
35.0,17.0,377.0,2317.0
35.0,18.0,377.0,2136.0
35.0,19.0,377.0,1922.0
35.0,20.0,377.0,1699.0
35.0,21.0,377.0,1479.0
35.0,22.0,377.0,1224.0
35.0,25.0,377.0,968.0
35.0,26.0,377.0,99.0
35.0,27.0,376.0,9845.0
35.0,28.0,376.0,9503.0
35.0,29.0,376.0,9167.0
35.0,30.0,376.0,8816.0
35.0,31.0,376.0,8454.0
35.0,32.0,376.0,8073.0
35.0,33.0,376.0,7675.0
35.0,34.0,376.0,7241.0
35.0,35.0,376.0,6822.0
35.0,36.0,376.0,6355.0
35.0,37.0,376.0,5913.0
35.0,38.0,376.0,5411.0
35.0,41.0,376.0,4967.0
35.0,41.0,376.0,3936.0
35.0,42.0,376.0,3578.0
35.0,43.0,376.0,3227.0
35.0,44.0,376.0,2872.0
35.0,45.0,376.0,2546.0
35.0,46.0,376.0,2232.0
35.0,47.0,376.0,1944.0
35.0,48.0,376.0,166.0
35.0,49.0,376.0,1399.0
35.0,50.0,376.0,1148.0
35.0,51.0,376.0,911.0
35.0,52.0,376.0,684.0
35.0,53.0,376.0,473.0
35.0,56.0,376.0,268.0
35.0,56.0,375.0,982.0
35.0,57.0,375.0,9695.0
35.0,58.0,375.0,9556.0
35.0,59.0,375.0,9427.0
35.0,60.0,375.0,932.0
35.0,61.0,375.0,9225.0
35.0,62.0,375.0,9144.0
35.0,63.0,375.0,9076.0
35.0,64.0,375.0,9023.0
35.0,65.0,375.0,8984.0
35.0,66.0,375.0,896.0
35.0,67.0,375.0,895.0
35.0,68.0,375.0,895.0
35.0,71.0,375.0,895.0
35.0,72.0,375.0,895.0
35.0,73.0,375.0,895.0
35.0,74.0,375.0,895.0
35.0,75.0,375.0,895.0
35.0,76.0,375.0,895.0
35.0,77.0,375.0,895.0
35.0,78.0,375.0,895.0
35.0,79.0,375.0,895.0
35.0,80.0,375.0,895.0
35.0,80.0,375.0,895.0
35.0,81.0,375.0,895.0
35.0,82.0,375.0,895.0
35.0,83.0,375.0,895.0
35.0,86.0,375.0,895.0
35.0,87.0,375.0,895.0
35.0,88.0,375.0,895.0
35.0,89.0,375.0,895.0
35.0,90.0,375.0,895.0
35.0,91.0,375.0,895.0
35.0,92.0,375.0,895.0
35.0,93.0,375.0,895.0
35.0,94.0,375.0,895.0
35.0,95.0,375.0,895.0
35.0,96.0,375.0,895.0
35.0,97.0,375.0,895.0
35.0,98.0,375.0,895.0
35.0,99.0,375.0,895.0
36.0,2.0,375.0,895.0
36.0,3.0,375.0,895.0
36.0,4.0,375.0,895.0
36.0,5.0,375.0,895.0
36.0,6.0,375.0,895.0
36.0,7.0,375.0,895.0
36.0,8.0,375.0,895.0
36.0,9.0,375.0,895.0
36.0,10.0,375.0,895.0
36.0,11.0,375.0,895.0
36.0,12.0,375.0,895.0
36.0,13.0,375.0,895.0
36.0,14.0,375.0,895.0
36.0,15.0,375.0,895.0
36.0,18.0,375.0,895.0
36.0,19.0,375.0,895.0
36.0,20.0,375.0,895.0
36.0,21.0,375.0,895.0
36.0,22.0,375.0,895.0
36.0,23.0,375.0,895.0
36.0,24.0,375.0,895.0
36.0,25.0,375.0,895.0
36.0,26.0,375.0,895.0
36.0,27.0,375.0,895.0
36.0,28.0,375.0,895.0
36.0,29.0,375.0,895.0
36.0,30.0,375.0,895.0
36.0,31.0,375.0,895.0
36.0,34.0,375.0,895.0
36.0,35.0,375.0,895.0
36.0,36.0,375.0,895.0
36.0,37.0,375.0,895.0
36.0,38.0,375.0,895.0
36.0,39.0,375.0,895.0
36.0,40.0,375.0,895.0
36.0,41.0,375.0,895.0
36.0,42.0,375.0,895.0
36.0,43.0,375.0,895.0
36.0,44.0,375.0,895.0
36.0,45.0,375.0,895.0
36.0,46.0,375.0,895.0
36.0,47.0,375.0,895.0
36.0,50.0,375.0,895.0
36.0,50.0,375.0,895.0
36.0,52.0,375.0,895.0
36.0,53.0,375.0,895.0
36.0,54.0,375.0,895.0
36.0,55.0,375.0,895.0
36.0,56.0,375.0,895.0
36.0,57.0,375.0,895.0
36.0,57.0,375.0,895.0
36.0,59.0,375.0,895.0
36.0,60.0,375.0,895.0
36.0,61.0,375.0,895.0
36.0,62.0,375.0,895.0
36.0,63.0,375.0,895.0
36.0,66.0,375.0,895.0
36.0,66.0,375.0,895.0
36.0,67.0,375.0,895.0
36.0,68.0,375.0,895.0
36.0,70.0,375.0,895.0
36.0,71.0,375.0,895.0
36.0,72.0,375.0,895.0
36.0,73.0,375.0,895.0
36.0,74.0,375.0,895.0
36.0,75.0,375.0,895.0
36.0,76.0,375.0,895.0
36.0,77.0,375.0,895.0
36.0,78.0,375.0,895.0
36.0,79.0,375.0,895.0
36.0,81.0,375.0,895.0
36.0,82.0,375.0,895.0
36.0,83.0,375.0,895.0
36.0,84.0,375.0,895.0
36.0,85.0,375.0,895.0
36.0,86.0,375.0,895.0
36.0,87.0,375.0,895.0
36.0,88.0,375.0,895.0
36.0,89.0,375.0,895.0
36.0,90.0,375.0,895.0
36.0,91.0,375.0,895.0
36.0,92.0,375.0,895.0
36.0,93.0,375.0,895.0
36.0,95.0,375.0,895.0
36.0,97.0,375.0,895.0
36.0,98.0,375.0,895.0
36.0,99.0,375.0,895.0
37.0,0.0,375.0,895.0
37.0,1.0,375.0,895.0
37.0,2.0,375.0,895.0
37.0,3.0,375.0,895.0
37.0,4.0,375.0,895.0
37.0,5.0,375.0,895.0
37.0,6.0,375.0,895.0
37.0,7.0,375.0,895.0
37.0,8.0,375.0,895.0
37.0,9.0,375.0,895.0
37.0,10.0,375.0,895.0
37.0,11.0,375.0,895.0
37.0,12.0,375.0,895.0
37.0,13.0,375.0,895.0
37.0,14.0,375.0,895.0
37.0,16.0,375.0,895.0
37.0,17.0,375.0,895.0
37.0,18.0,375.0,895.0
37.0,19.0,375.0,895.0
37.0,20.0,375.0,895.0
37.0,21.0,375.0,895.0
37.0,22.0,375.0,895.0
37.0,24.0,375.0,895.0
37.0,25.0,375.0,895.0
37.0,26.0,375.0,895.0
37.0,27.0,375.0,895.0
37.0,28.0,375.0,895.0
37.0,29.0,375.0,895.0
37.0,30.0,375.0,895.0
37.0,31.0,375.0,895.0
37.0,32.0,375.0,895.0
37.0,33.0,375.0,895.0
37.0,34.0,375.0,895.0
37.0,35.0,375.0,895.0
37.0,36.0,375.0,895.0
37.0,37.0,375.0,895.0
37.0,38.0,375.0,895.0
37.0,39.0,375.0,895.0
37.0,40.0,375.0,895.0
37.0,41.0,375.0,895.0
37.0,44.0,375.0,895.0
37.0,45.0,375.0,895.0
37.0,46.0,375.0,895.0
37.0,47.0,375.0,895.0
37.0,48.0,375.0,895.0
37.0,49.0,375.0,895.0
37.0,50.0,375.0,895.0
37.0,51.0,375.0,895.0
37.0,52.0,375.0,895.0
37.0,53.0,375.0,895.0
37.0,54.0,375.0,895.0
